10000 500 500
250 144 2 1
111 15 1 1
40 334 1 4
26 190 1 3
227 456 2 0
489 23 1 5
424 356 1325 2
296 184 2 0
465 344 1 4
46 239 1 1
426 439 1226 0
140 260 2 2
38 392 1 0
369 231 37 4
122 187 953 3
274 455 2 2
250 465 3 1
105 471 1247 1
433 77 2 3
219 6 1 5
374 191 37 1
333 449 798 0
228 218 37 3
133 157 1 2
66 449 1247 1
466 196 1 1
321 419 810 4
274 133 530 5
412 305 2 5
233 180 2 2
393 249 2 4
391 277 2 1
498 158 1 1
310 457 1020 1
157 308 37 0
7 128 1 5
65 155 1 5
11 457 1 0
207 454 2 3
414 1 1 2
461 472 1 1
369 172 2 2
452 56 1 3
444 7 1 5
126 486 1 2
155 179 2 3
438 123 1 1
420 54 2 4
173 100 1 2
364 238 37 4
33 58 1 1
214 393 2 4
255 191 37 5
302 172 2 0
388 352 2 5
185 349 37 3
267 286 2 2
25 46 1 3
345 408 2 5
247 415 37 3
262 48 2 5
386 62 2 2
197 281 2 2
43 417 1 2
108 113 1 3
255 151 2 5
227 148 37 5
145 230 37 3
25 381 1 4
62 62 1 3
283 186 530 1
112 72 1 5
419 173 2 1
243 419 37 5
51 284 1 1
458 60 1 0
334 435 1064 4
318 315 37 3
65 10 1 0
90 378 1147 5
158 191 37 3
393 339 2 0
464 178 1 2
374 477 1226 5
24 424 1 3
13 451 1 5
211 360 2 4
376 205 37 5
57 203 1 3
467 443 1 2
406 83 37 5
416 192 37 4
374 351 32 3
269 187 953 2
123 457 1247 0
240 281 2 1
166 235 37 5
422 156 2 0
117 5 1 3
398 151 2 2
422 424 1226 3
127 419 1247 0
436 428 1 3
276 335 37 5
199 36 25 4
285 115 37 1
305 177 2 0
350 327 37 0
406 412 1226 0
255 39 2 1
156 328 37 0
420 38 2 2
348 266 2 4
160 182 2 5
399 316 2 3
440 315 1 3
186 148 1 2
38 459 1 0
351 85 37 3
75 168 2 5
134 125 1 4
156 245 2 5
191 353 1323 4
311 38 2 0
225 78 37 0
378 363 2 5
71 88 2 3
89 47 37 5
336 22 2 0
416 143 2 1
218 432 37 4
375 3 1 5
20 10 1 0
32 404 1 0
278 456 2 1
242 323 37 1
300 420 37 5
451 3 1 5
103 57 37 5
94 385 1336 2
291 445 2 4
61 50 1 2
122 137 1 1
484 488 1 3
234 253 2 1
456 341 1 3
202 347 37 3
457 252 1 0
374 92 37 5
460 88 1 4
236 66 45 3
80 199 35 3
40 374 1 5
81 282 2 5
62 401 1 1
74 120 2 1
305 287 2 3
282 157 2 4
23 336 1 1
121 375 956 5
234 121 37 1
446 22 1 4
409 394 1247 4
267 283 2 2
309 65 2 0
34 174 1 1
369 364 2 2
491 302 1 4
45 34 1 0
343 142 2 4
426 273 1104 1
346 444 1241 2
123 234 37 3
464 142 1 1
35 61 1 4
364 213 37 2
29 50 1 3
418 459 1226 5
8 155 1 0
189 198 37 0
438 84 1 3
288 286 2 1
129 456 1247 5
65 496 1 4
226 405 2 2
489 303 1 1
207 459 1043 4
234 97 37 2
463 421 1 3
300 252 2 1
362 196 37 1
202 433 37 5
213 49 37 4
292 436 37 4
124 74 37 3
489 283 1 1
199 326 37 0
462 410 1 5
278 163 2 1
334 371 2 2
50 491 1 0
10 259 1 4
373 95 37 5
184 397 2 5
181 232 37 2
366 61 2 0
419 466 1226 4
74 478 1 2
340 11 1 0
85 14 1 0
55 130 1 5
234 371 2 4
402 256 2 4
451 78 1 2
240 95 2 5
226 408 5 1
245 163 2 5
83 88 37 2
344 249 2 3
466 364 1 4
38 313 1 3
394 441 1226 1
155 314 37 0
298 495 1 4
92 257 2 2
157 198 37 5
23 27 1 1
13 342 1 4
209 71 1 1
171 496 1 2
263 254 2 0
215 201 37 5
137 368 2 3
65 412 1 4
154 28 2 1
130 381 2 4
396 40 2 2
333 123 37 2
280 321 37 4
111 320 37 0
408 279 2 2
168 286 2 3
439 152 1 0
85 124 37 5
64 330 1 0
82 180 2 1
351 284 2 4
348 446 1076 0
51 161 1 1
239 283 2 2
21 195 1 5
138 203 37 1
37 131 1 2
360 49 2 3
249 459 37 0
62 435 1 3
78 144 5 1
232 226 37 5
387 204 37 1
271 360 2 4
452 246 1 4
28 388 1 5
496 459 1 2
420 331 1248 2
428 388 1247 2
460 310 1 2
14 272 1 4
481 266 1 4
383 159 2 0
482 223 1 0
88 52 37 2
117 274 2 3
18 117 1 2
380 115 37 3
455 395 1 2
55 480 1 5
269 250 2 2
443 93 1 0
416 320 1120 2
427 445 1226 5
266 432 37 5
133 408 1247 2
22 134 1 0
292 354 943 2
487 443 1 5
361 139 2 0
427 440 1226 1
359 458 1226 5
153 374 2 5
355 338 37 4
226 485 1 1
172 133 340 1
67 109 2 4
396 425 1226 1
41 275 1 0
137 112 1 2
17 211 1 2
48 257 1 5
129 167 100 4
456 74 1 5
46 102 1 5
22 317 1 4
62 493 1 2
440 122 1 5
284 236 37 2
185 73 1 5
282 400 2 5
474 210 1 2
274 237 37 5
334 442 1064 5
245 234 37 2
118 93 37 2
454 495 1 2
134 313 37 4
174 306 37 2
470 223 1 1
128 169 37 4
369 328 37 2
96 397 1120 2
425 445 1226 3
1 404 1 0
329 399 2 2
322 479 1 3
420 90 562 2
289 35 2 4
363 244 530 0
118 457 1247 0
253 143 2 5
218 3 1 2
168 245 2 4
423 363 1222 1
116 108 37 4
12 80 1 2
283 75 530 4
424 185 2 1
297 414 37 0
261 291 2 2
257 232 37 2
117 283 2 2
362 64 2 2
266 157 2 1
303 178 2 4
212 438 37 4
308 434 2 3
31 186 1 0
373 388 1247 0
425 152 2 5
54 365 1 3
439 195 1 5
258 67 2 1
259 280 2 2
336 32 2 5
432 140 2 2
310 497 1 2
450 99 1 2
385 360 2 0
66 34 2 2
31 489 1 1
252 442 37 1
237 115 6 5
377 37 2 4
105 278 2 5
256 338 37 5
32 18 1 2
295 186 530 3
176 373 2 2
222 44 37 2
230 122 37 1
24 112 1 0
467 441 1 2
183 71 339 3
384 13 1 2
300 427 37 2
277 462 2 1
300 93 37 1
433 36 2 4
228 254 2 5
206 381 2 2
99 100 1 0
174 382 2 4
409 226 37 5
116 70 1 1
101 104 1 4
303 13 1 4
365 465 1226 2
44 325 1 5
261 102 37 2
6 372 1 2
467 206 1 5
373 223 37 4
60 245 1 0
308 253 2 5
416 118 37 1
188 8 1 2
467 119 1 2
326 273 2 4
232 281 2 1
207 104 64 0
180 461 1095 5
241 380 2 3
54 138 1 0
165 411 2 3
4 185 1 2
196 295 2 2
475 434 1 1
402 105 37 5
150 358 2 2
108 100 1 0
57 25 1 0
210 291 2 4
342 232 37 1
342 237 37 1
89 253 2 2
125 421 1247 4
344 398 2 5
228 314 37 3
33 373 1 5
280 78 36 0
300 480 1 5
435 217 1 1
335 388 2 0
222 477 802 2
384 76 543 0
378 409 1226 0
125 269 2 3
161 172 936 2
340 299 560 0
240 473 2 5
303 187 953 1
102 362 1210 3
176 195 37 2
274 224 37 3
239 284 2 0
233 191 37 1
16 449 1 1
443 295 1 1
491 236 1 3
455 159 1 0
45 386 1 1
233 379 2 1
102 81 589 4
461 326 1 4
456 39 1 5
438 359 1 4
376 186 530 5
447 191 1 4
36 3 1 4
68 180 2 2
229 286 2 4
176 165 1 2
389 311 37 1
211 74 1 3
294 378 2 3
147 169 100 0
486 440 1 4
133 137 1 2
188 301 37 4
276 93 37 4
75 285 1058 5
404 189 782 3
199 491 1 4
468 212 1 5
433 232 2 2
97 496 1 5
383 380 1329 3
343 166 2 3
451 273 1 0
66 368 1329 1
383 150 2 1
6 468 1 3
476 304 1 5
446 18 1 3
26 362 1 5
310 221 37 1
339 468 1193 4
343 163 2 3
153 71 1 4
236 216 37 2
421 97 5 1
153 263 2 0
299 139 2 5
21 180 1 5
258 283 2 1
45 309 1 4
211 276 2 1
278 81 37 3
82 63 32 4
121 90 37 1
83 469 1247 3
46 252 1 5
420 250 2 0
8 47 1 4
234 37 32 2
382 335 37 5
35 345 1 0
286 360 2 5
262 261 2 3
225 161 37 3
392 383 1329 5
483 206 1 3
25 80 1 0
131 422 1247 4
335 270 2 0
84 412 1247 0
87 129 37 1
448 434 1 2
346 405 2 3
167 184 2 0
384 305 37 5
378 396 1247 2
61 417 1 2
315 367 2 0
181 180 2 3
283 201 37 3
39 185 1 0
397 197 37 1
486 72 1 5
426 236 2 3
442 105 1 2
367 189 782 2
372 134 2 3
163 414 2 0
494 456 1 3
20 83 1 0
53 366 1 2
176 68 1 0
240 222 37 3
290 45 2 3
142 138 1 2
209 203 37 0
104 293 2 2
83 468 1247 5
291 225 37 4
252 38 2 3
100 397 1120 1
487 349 1 1
436 475 1 0
450 273 1 2
70 475 1247 0
216 274 2 2
189 295 2 1
128 474 1247 3
116 170 37 5
188 333 37 5
317 104 37 2
33 262 1 4
387 238 37 5
165 241 791 4
331 289 2 0
135 341 37 3
424 35 2 3
46 100 1 2
270 148 2 4
12 1 1 1
140 484 1 4
228 422 37 3
1 90 1 2
453 225 1 0
478 211 1 5
19 100 1 0
126 55 37 4
480 292 1 1
6 289 1 1
73 397 1120 3
464 34 1 2
405 440 1226 3
190 401 2 4
307 422 37 3
280 173 2 1
393 208 37 3
42 342 1 3
146 295 2 0
349 473 2 0
412 477 1226 5
316 73 2 3
211 3 1 5
135 343 37 0
403 375 1247 4
323 92 37 4
482 289 1 5
459 94 1 0
418 66 2 3
254 111 37 0
194 499 1 1
367 394 1248 0
70 374 1247 5
229 444 37 3
86 254 2 4
485 93 1 1
117 90 37 4
255 279 2 2
488 84 1 1
390 237 37 5
326 26 2 2
478 255 1 3
429 206 2 2
51 395 1 4
35 92 1 2
410 209 37 1
292 203 37 2
219 143 37 4
267 282 2 1
168 368 2 3
65 43 1 3
493 396 1 3
496 427 1 2
92 417 1247 4
395 33 2 0
487 485 1 3
231 189 782 3
304 269 2 3
144 130 74 0
95 188 960 3
70 247 2 0
82 207 32 0
102 107 1 0
53 479 1 3
103 459 1247 5
479 465 1 5
98 487 1 3
367 84 37 5
282 63 2 0
31 78 1 5
15 425 1 4
115 141 37 3
242 424 37 3
339 125 37 5
190 363 2 2
454 229 1 0
345 18 1 4
49 136 1 0
314 198 37 5
426 278 1103 2
81 209 24 1
31 73 1 5
126 466 1247 3
130 168 131 0
314 474 798 1
301 442 2 2
46 248 1 1
63 19 1 4
46 60 1 0
326 313 37 0
328 232 37 4
252 134 2 1
235 272 2 4
36 401 1 2
392 439 1226 5
234 437 37 2
246 165 2 2
65 206 1 5
487 9 1 1
337 38 2 3
364 246 2 0
100 368 1329 1
73 234 2 5
425 74 2 5
157 301 37 1
443 376 1 1
471 413 1 3
113 94 37 0
275 484 1 4
120 281 2 1
57 475 1 5
443 343 1 2
127 274 2 5
169 394 2 5
468 292 1 2
310 358 2 4
203 142 37 4
470 262 1 4
197 389 2 4
194 164 239 3
483 471 1 4
217 252 2 5
224 474 1058 3
107 462 1247 0
234 268 2 3
332 237 37 2
189 370 2 1
90 30 2 0
103 283 2 0
227 77 37 0
369 424 1226 0
34 342 1 5
236 373 2 2
201 290 2 5
447 459 1 0
399 419 1226 4
451 473 1 5
114 498 1 4
413 5 1 4
117 200 37 0
320 47 2 4
377 373 2 4
384 161 2 5
24 184 1 4
387 214 37 4
142 177 2 5
246 52 2 0
127 264 2 2
170 351 32 0
378 126 37 1
461 65 1 5
199 255 2 3
9 52 1 2
91 490 1 2
304 45 2 1
267 454 582 0
357 28 2 2
411 37 2 5
392 363 1222 2
262 28 2 1
333 492 1 2
100 97 1 1
73 365 1333 5
436 4 1 4
455 47 1 0
95 201 37 1
289 48 2 1
282 301 37 5
226 486 1 1
312 207 37 2
52 64 1 0
213 190 37 4
365 36 2 2
403 305 2 1
126 217 37 3
45 294 1 1
246 493 1 2
470 115 1 0
37 327 1 2
246 223 37 1
221 414 37 2
324 158 2 5
259 231 37 4
327 192 37 5
434 336 1 2
44 499 1 3
257 155 2 4
63 251 1 2
155 200 37 3
378 230 37 1
495 499 1 4
425 460 1226 2
443 440 1 2
245 242 1027 4
35 345 1 0
126 430 1247 5
8 350 1 5
76 430 1247 4
430 259 1064 2
427 383 1329 4
409 452 1226 3
345 252 2 2
59 276 1 3
55 102 1 0
430 150 2 1
281 325 37 1
91 464 1247 5
175 186 530 3
88 210 37 4
441 180 1 4
493 326 1 5
64 267 1 3
427 389 1329 0
489 76 1 1
304 352 581 3
44 44 1 5
397 137 2 5
135 465 1247 2
488 57 1 4
131 449 1247 0
298 151 2 2
31 305 1 3
263 82 37 0
342 406 2 0
13 5 1 0
260 350 37 2
318 4 1 0
483 338 1 1
447 498 1 3
105 263 2 4
304 308 37 3
116 392 1120 0
18 102 1 0
417 375 1247 4
94 297 2 2
99 464 1247 0
465 460 1 5
381 275 2 3
304 357 2 0
203 254 2 3
424 209 2 3
299 169 2 5
375 138 2 5
20 434 1 5
275 78 36 1
86 474 1247 1
307 363 2 3
264 406 2 5
354 187 953 4
333 469 798 4
419 6 1 4
161 424 1064 1
70 339 1277 5
383 116 37 1
214 459 2 4
342 198 37 4
196 383 2 3
491 139 1 5
97 366 1120 1
119 448 1247 5
293 316 37 1
260 353 1323 5
213 370 2 4
37 472 1 5
172 302 37 4
448 410 1 3
282 25 2 2
173 36 25 0
49 448 1 5
404 351 1094 2
209 434 37 5
113 223 37 4
313 358 2 3
410 58 2 1
50 142 1 4
81 90 36 3
35 65 1 4
491 11 1 3
20 382 1 1
407 362 1256 4
21 136 1 4
388 481 1 1
95 317 2 2
183 322 37 0
204 26 2 0
308 12 1 4
47 440 1 0
479 9 1 4
58 216 1 2
204 325 37 3
54 133 1 0
386 430 1226 3
113 361 2 2
408 63 2 2
493 234 1 1
220 31 2 4
343 435 1237 4
395 65 2 4
347 332 37 2
415 382 1329 5
18 129 1 3
96 290 2 3
219 400 2 0
146 213 37 1
240 94 2 2
375 154 2 5
2 487 1 1
392 286 2 2
494 478 1 3
147 404 2 4
453 255 1 0
45 270 1 0
94 376 1247 0
103 352 1151 5
223 181 2 0
322 310 37 5
243 315 37 1
206 26 2 3
126 302 37 0
115 53 37 4
365 23 2 5
367 93 37 0
201 213 37 4
284 61 2 1
497 448 1 0
410 281 2 0
441 130 1 4
315 37 2 3
483 249 1 5
368 72 2 4
481 406 1 5
406 38 2 2
162 185 3 2
94 145 37 4
346 60 2 3
126 493 1 2
272 144 2 0
260 125 37 5
423 12 1 5
331 79 37 0
470 399 1 2
221 375 2 1
18 430 1 1
485 351 1 0
376 307 37 4
408 131 30 2
441 158 1 4
414 226 37 3
296 106 37 4
63 491 1 5
345 49 2 0
206 26 2 5
43 203 1 1
302 496 1 4
186 18 1 4
151 421 548 2
463 353 1 3
11 425 1 3
82 133 32 1
93 489 1 0
39 483 1 5
478 181 1 2
473 236 1 5
265 122 37 4
54 386 1 1
11 45 1 3
77 91 2 3
287 153 2 1
291 311 37 1
494 315 1 2
439 394 1 2
321 176 2 3
144 488 1 2
472 227 1 5
16 183 1 0
310 450 1020 5
475 328 1 1
199 51 37 2
372 258 2 4
301 284 2 1
329 176 2 4
245 39 2 0
185 142 1 0
34 203 1 5
294 229 37 4
163 236 37 5
379 213 37 0
15 337 1 3
344 294 2 0
177 14 1 4
428 428 1226 3
380 409 1226 2
290 441 1242 5
62 349 1 2
428 41 2 1
192 322 37 2
165 118 1 1
204 446 2 1
69 492 1 0
301 491 1 3
247 463 530 5
268 196 37 4
249 379 2 0
427 181 2 1
171 439 1064 1
164 230 37 4
175 177 2 0
242 367 2 1
51 85 1 5
262 226 37 2
145 339 37 1
64 121 1 2
206 69 1 5
131 22 2 1
475 201 1 4
181 447 2 4
67 45 2 4
421 142 2 5
408 207 37 5
377 411 1226 3
126 383 1044 2
277 412 37 4
405 306 2 0
25 397 1 4
306 337 37 5
125 218 37 5
274 224 37 5
32 317 1 1
245 331 37 0
334 118 37 3
41 257 1 0
352 197 37 5
361 370 2 0
38 51 1 0
233 78 37 2
461 344 1 4
453 241 1 1
37 124 1 3
59 306 1 2
385 25 2 5
304 203 37 4
482 117 1 5
7 62 1 0
323 115 37 2
33 446 1 4
390 11 1 4
395 305 37 1
369 344 37 3
309 186 530 4
32 458 1 3
428 497 1 3
252 360 2 5
135 412 1247 3
221 84 37 4
201 9 1 1
312 64 2 2
420 312 1186 4
157 126 37 4
381 226 37 5
189 455 1095 3
160 29 2 2
78 258 2 0
114 433 1247 3
176 341 37 3
455 393 1 5
37 309 1 4
403 346 1302 3
17 201 1 2
452 224 1 3
19 229 1 0
194 292 2 5
339 244 530 3
348 278 2 3
142 368 2 1
260 0 1 5
219 18 1 4
474 490 1 0
41 148 1 2
443 289 1 1
16 262 1 1
205 370 2 3
208 378 2 3
204 6 1 0
55 12 1 0
444 264 1 2
104 234 37 4
45 366 1 5
405 156 2 3
72 107 2 3
320 141 2 1
449 290 1 0
477 472 1 5
129 371 2 5
370 470 1226 1
158 52 218 2
170 445 1034 0
411 346 1302 2
421 19 1 2
329 433 1020 3
87 229 37 1
356 371 2 3
376 47 2 1
486 267 1 3
385 307 37 2
420 266 2 3
408 392 1329 5
98 386 1336 1
23 83 1 5
188 98 1 0
416 181 2 2
251 313 37 2
101 172 936 0
128 302 37 0
253 23 2 4
347 132 799 0
31 421 1 4
367 402 1348 3
378 496 1 1
11 186 1 5
372 72 2 3
274 309 37 5
490 2 1 3
432 296 1054 2
462 17 1 1
475 462 1 2
86 23 2 5
71 137 2 1
292 53 2 2
443 165 1 0
487 90 1 3
174 231 37 1
122 28 2 4
117 187 953 2
333 28 2 3
117 320 37 2
435 360 1 4
483 168 1 2
458 473 1 0
206 58 37 5
0 287 1 4
148 326 37 3
367 121 37 0
55 266 1 4
79 118 28 0
212 479 1 5
373 312 37 0
439 193 1 3
442 122 1 3
210 347 37 5
368 55 2 4
201 12 1 3
452 95 1 1
28 290 1 2
128 307 37 1
363 467 1226 3
319 444 1006 5
337 407 2 1
402 466 1226 0
157 283 2 2
375 459 1226 2
158 427 1103 2
247 468 2 1
63 485 1 0
182 61 1 2
353 419 1159 2
367 414 1226 5
367 199 37 0
62 334 1 0
467 67 1 0
213 61 37 0
173 68 1 3
221 308 37 0
479 136 1 4
87 171 37 5
420 228 20 4
430 476 1226 3
10 222 1 1
279 477 1096 0
472 341 1 5
370 102 37 0
142 22 2 5
320 481 1 3
233 113 37 1
193 465 1090 4
354 205 37 4
70 474 1247 4
92 421 1247 0
87 336 1268 1
449 249 1 1
247 158 2 2
388 129 37 1
252 477 1020 1
201 408 5 3
344 404 2 1
371 369 2 5
337 117 37 4
286 93 37 4
173 113 1 0
64 497 1 4
475 179 1 4
496 5 1 5
471 318 1 5
459 497 1 1
420 220 530 5
204 133 37 3
195 349 37 4
252 100 37 2
353 185 3 4
275 437 37 0
117 186 530 3
182 161 37 2
486 195 1 5
166 33 5 0
118 399 1098 0
142 435 1210 5
455 161 1 3
397 239 37 0
34 98 1 5
100 298 1066 2
24 61 1 0
480 242 1 4
365 30 2 5
436 234 1 3
424 211 2 3
166 126 325 0
300 445 2 2
159 487 1 4
178 498 1 1
319 206 37 4
322 267 2 1
314 96 37 0
467 433 1 1
139 481 1 3
443 214 1 1
309 160 2 2
499 485 1 3
410 432 1226 0
89 15 1 1
213 8 1 2
37 442 1 5
47 130 1 0
14 236 1 2
421 237 2 2
483 191 1 1
239 23 2 4
94 8 1 4
36 427 1 2
111 23 2 5
426 361 1256 4
179 463 798 0
4 201 1 2
255 101 37 5
241 11 1 0
85 249 2 3
124 68 1 3
465 179 1 2
27 196 1 3
368 424 1226 4
382 235 37 2
439 145 1 5
74 16 1 0
386 432 1226 1
103 153 37 1
217 306 37 0
48 87 1 1
165 461 1076 3
377 463 1226 0
172 456 1064 5
91 486 1 0
206 338 37 5
366 423 1226 3
484 149 1 0
145 183 2 4
203 61 37 1
476 43 1 5
33 337 1 4
417 223 791 5
121 498 1 0
11 240 1 5
272 417 37 4
381 421 1226 5
37 90 1 3
419 362 1256 4
339 21 2 3
86 23 2 0
470 349 1 0
76 383 1329 4
488 230 1 1
318 111 37 3
275 203 37 3
224 343 37 5
412 3 1 1
392 415 1226 3
242 211 37 0
274 26 2 3
306 238 37 3
214 293 2 4
19 356 1 1
468 163 1 1
462 486 1 0
4 377 1 2
388 67 2 2
352 260 2 0
321 208 37 3
441 2 1 1
401 161 2 3
368 449 1226 4
333 373 2 3
43 298 1 5
255 168 2 3
318 25 2 2
210 82 37 2
7 474 1 5
478 61 1 5
308 415 37 0
163 5 1 5
407 60 2 1
372 461 1226 5
93 213 37 3
444 75 1 0
62 9 1 4
19 285 1 1
126 41 1 2
401 266 2 0
258 296 3 0
427 449 1226 1
153 176 2 1
157 402 2 2
381 156 2 3
87 372 1329 0
309 310 37 3
41 446 1 1
66 272 3 1
227 123 37 2
436 267 1 0
150 50 1 1
471 267 1 4
255 119 37 5
73 158 2 0
284 407 549 1
475 384 1 3
441 463 1 0
229 45 37 1
493 55 1 5
474 401 1 1
120 39 37 5
105 82 1 5
246 84 2 5
479 255 1 0
423 401 1348 3
429 52 2 2
398 178 2 0
228 25 2 5
363 495 1 5
35 46 1 3
180 352 581 2
95 491 1 5
61 256 1 3
375 467 1226 2
491 233 1 5
167 197 37 3
11 397 1 4
24 431 1 1
356 33 2 4
414 490 1 0
56 301 1 0
442 311 1 1
358 166 2 2
232 85 37 5
277 171 2 5
149 426 1237 1
211 279 2 2
191 245 2 1
435 201 1 3
46 57 1 5
409 162 2 4
276 43 2 3
468 364 1 0
266 149 2 2
357 313 37 0
357 385 2 0
233 27 2 3
72 317 1200 4
300 126 37 4
329 78 36 5
461 375 1 2
456 250 1 1
135 297 530 4
331 209 37 2
96 328 2 3
62 420 1 4
67 157 2 1
190 352 581 3
293 427 37 5
495 55 1 0
178 456 1043 5
449 374 1 3
192 393 2 4
174 136 671 1
118 267 2 0
260 117 37 5
236 311 37 4
256 374 2 1
134 329 37 0
208 121 1 3
170 427 2 4
71 453 1247 3
405 478 1 4
436 48 1 0
447 7 1 0
373 259 2 5
466 187 1 1
368 145 2 1
349 490 1 2
71 390 1247 5
269 499 1 5
445 365 1 4
149 191 37 0
369 219 37 3
445 125 1 4
180 221 37 0
136 88 1 3
273 249 2 2
436 445 1 5
114 296 3 5
3 157 1 1
290 156 2 4
248 353 1323 1
270 223 37 2
349 181 2 2
430 480 1 0
59 243 1 3
317 103 37 4
466 243 1 5
296 326 37 2
323 209 37 0
435 222 1 1
128 299 560 4
489 400 1 5
46 180 1 2
423 438 1226 0
301 346 37 5
296 77 558 4
113 303 37 0
422 199 2 2
114 458 1247 3
16 239 1 3
65 290 1 0
409 328 1034 4
488 360 1 1
150 312 37 2
150 460 1156 5
341 459 1102 2
331 147 2 2
243 411 32 3
119 124 37 1
128 222 37 3
129 404 1247 0
476 321 1 1
130 263 2 0
88 104 39 0
346 429 1241 1
417 440 1226 2
231 302 37 5
43 223 1 4
422 263 2 3
2 214 1 5
164 253 2 1
41 198 1 4
366 67 2 4
320 29 2 4
85 366 1120 2
324 467 1102 1
467 22 1 5
243 379 2 2
33 156 1 3
260 340 37 2
88 180 2 3
149 67 1 4
257 346 37 0
151 358 2 4
261 129 37 3
499 241 1 3
278 299 560 3
404 360 1329 3
188 465 1095 5
71 155 2 3
40 358 1 4
204 205 37 5
492 433 1 5
74 275 1091 3
132 329 37 3
249 73 2 4
475 475 1 0
418 190 581 3
207 55 37 1
257 181 2 3
297 154 2 3
440 166 1 0
234 382 2 3
230 465 2 0
311 287 2 4
232 477 1099 0
97 409 1247 3
206 352 581 3
149 436 1237 0
94 154 37 0
421 191 5 4
227 362 2 0
171 148 1 2
409 390 1329 3
187 405 2 1
457 416 1 4
142 134 348 4
158 140 1 2
77 147 2 1
228 261 2 3
305 411 32 2
183 447 1274 1
236 124 45 0
426 359 1329 4
55 81 1 2
211 91 37 1
439 52 1 1
451 451 1 3
0 414 1 2
204 320 37 1
256 165 2 1
7 131 1 5
139 264 2 2
151 74 509 0
458 382 1 5
46 477 1 0
208 350 37 4
461 7 1 0
80 107 35 2
419 190 582 1
362 490 1 5
169 10 1 2
123 403 1247 1
440 65 1 0
194 425 37 4
240 93 2 5
70 170 2 1
11 121 1 4
145 336 37 1
95 26 2 1
119 82 37 4
281 38 2 5
270 11 1 1
313 142 2 2
241 464 2 5
120 365 2 4
138 229 37 0
97 330 2 1
220 480 1 1
402 125 37 3
260 481 1 1
309 2 1 3
446 191 1 1
78 302 1148 3
489 127 1 4
495 101 1 2
422 218 2 4
248 162 2 2
332 66 2 5
111 62 37 0
392 65 2 5
233 56 37 5
401 315 2 2
281 481 1 2
406 301 2 2
488 168 1 4
246 424 37 0
242 252 2 0
248 157 2 3
175 284 2 0
14 6 1 2
337 365 2 5
104 48 37 2
43 257 1 3
470 466 1 4
129 52 204 0
105 274 2 0
119 411 1247 3
141 125 1 1
305 435 2 5
172 285 2 1
87 77 37 4
107 270 2 5
285 153 2 3
383 281 2 4
488 12 1 2
113 45 37 2
403 270 2 4
136 231 37 2
54 243 1 4
14 487 1 0
278 178 2 3
460 495 1 3
248 25 2 0
249 86 578 4
159 121 747 0
342 135 2 1
57 221 1 1
334 265 2 3
7 396 1 4
27 152 1 0
302 380 2 1
46 251 1 4
192 76 1 0
387 110 37 3
349 163 2 5
227 358 2 0
246 35 2 4
4 154 1 2
350 387 2 2
303 324 37 2
254 485 1 4
341 195 37 3
90 204 37 2
138 5 1 5
166 26 2 0
112 76 1 0
459 25 1 3
25 7 1 3
10 256 1 0
311 120 37 0
119 122 37 2
398 382 1329 1
409 309 2 5
330 248 2 3
276 386 2 5
232 281 2 0
26 226 1 1
422 140 2 3
382 64 2 2
133 377 2 4
291 236 37 1
346 168 2 1
391 70 2 4
18 10 1 0
134 125 1 1
421 222 3 5
183 459 1274 4
407 327 1237 1
425 384 1329 5
243 150 2 5
5 366 1 5
293 334 37 1
447 202 1 3
461 262 1 1
264 195 37 4
112 26 2 3
12 164 1 5
356 201 37 3
84 248 2 2
403 378 1102 1
167 237 37 3
38 451 1 4
384 236 37 3
52 489 1 1
68 84 2 4
367 309 37 3
164 430 1006 2
61 85 1 4
449 4 1 0
308 205 37 4
468 178 1 3
416 36 2 5
438 120 1 3
273 19 1 3
400 172 2 5
196 219 37 0
362 146 2 3
204 104 37 1
184 50 180 1
256 296 3 2
270 47 2 3
314 482 1 0
244 277 2 4
57 181 1 0
253 376 2 0
113 412 1247 0
439 93 1 3
225 346 37 5
294 260 2 4
249 239 37 3
235 334 37 2
20 496 1 0
495 288 1 0
8 181 1 1
13 384 1 2
250 40 2 5
196 327 37 5
27 409 1 1
214 103 37 1
285 20 1 2
464 478 1 0
354 224 37 1
358 135 2 3
334 142 2 1
333 444 798 2
397 490 1 1
111 63 37 2
312 329 37 3
185 344 37 0
479 281 1 5
148 143 1 0
23 197 1 4
231 386 2 5
336 378 2 4
304 336 37 1
279 209 37 1
199 126 56 5
304 182 2 2
408 316 2 0
346 184 2 0
487 332 1 3
37 178 1 0
301 287 2 2
124 387 1336 3
58 100 1 0
107 126 1 3
298 218 37 3
278 375 2 4
137 481 1 0
251 155 2 1
391 119 37 0
296 470 1006 1
378 388 1247 1
495 194 1 4
110 233 37 4
357 410 1226 0
329 81 37 1
465 118 1 2
12 42 1 5
450 427 1 3
388 196 37 0
194 199 37 2
15 452 1 4
219 485 1 5
0 333 1 2
150 458 1156 1
27 327 1 3
434 458 1 3
316 30 2 0
333 284 2 5
187 412 37 5
31 459 1 4
374 427 1226 2
269 476 1094 2
287 321 37 1
89 31 2 4
492 236 1 4
436 251 1 1
297 309 37 3
182 468 1064 3
328 80 37 0
456 296 1 3
137 396 1043 1
390 424 1226 2
150 357 2 1
230 52 37 1
350 251 2 5
182 371 2 4
379 350 810 5
278 97 37 5
193 465 1090 2
118 214 37 0
